"forecast_date","target","target_end_date","location","type","quantile","value"
2022-01-30,"20 wk ahead cum death",2022-06-18,NA,"quantile",0.025,10561.4
2022-01-30,"1 wk ahead inc death",2022-02-05,NA,"quantile",0.05,3027.8
2022-01-30,"2 wk ahead inc death",2022-02-12,NA,"quantile",0.05,107.4
2022-01-30,"3 wk ahead inc death",2022-02-19,NA,"quantile",0.05,127.6
2022-01-30,"4 wk ahead inc death",2022-02-26,NA,"quantile",0.05,143.2
2022-01-30,"5 wk ahead inc death",2022-03-05,NA,"quantile",0.05,159.4
2022-01-30,"6 wk ahead inc death",2022-03-12,NA,"quantile",0.05,171.6
2022-01-30,"7 wk ahead inc death",2022-03-19,NA,"quantile",0.05,180
2022-01-30,"8 wk ahead inc death",2022-03-26,NA,"quantile",0.05,181.2
2022-01-30,"9 wk ahead inc death",2022-04-02,NA,"quantile",0.05,180
2022-01-30,"10 wk ahead inc death",2022-04-09,NA,"quantile",0.05,173.8
2022-01-30,"11 wk ahead inc death",2022-04-16,NA,"quantile",0.05,165
2022-01-30,"12 wk ahead inc death",2022-04-23,NA,"quantile",0.05,155
2022-01-30,"13 wk ahead inc death",2022-04-30,NA,"quantile",0.05,141.4
2022-01-30,"14 wk ahead inc death",2022-05-07,NA,"quantile",0.05,122.8
2022-01-30,"15 wk ahead inc death",2022-05-14,NA,"quantile",0.05,95.8
2022-01-30,"16 wk ahead inc death",2022-05-21,NA,"quantile",0.05,73.2
2022-01-30,"17 wk ahead inc death",2022-05-28,NA,"quantile",0.05,58.2
2022-01-30,"18 wk ahead inc death",2022-06-04,NA,"quantile",0.05,51.6
2022-01-30,"19 wk ahead inc death",2022-06-11,NA,"quantile",0.05,42.2
2022-01-30,"20 wk ahead inc death",2022-06-18,NA,"quantile",0.05,32.8
2022-01-30,"1 wk ahead cum death",2022-02-05,NA,"quantile",0.05,8447.2
2022-01-30,"2 wk ahead cum death",2022-02-12,NA,"quantile",0.05,8555.2
2022-01-30,"3 wk ahead cum death",2022-02-19,NA,"quantile",0.05,8682.8
2022-01-30,"4 wk ahead cum death",2022-02-26,NA,"quantile",0.05,8828.4
2022-01-30,"5 wk ahead cum death",2022-03-05,NA,"quantile",0.05,8989.4
2022-01-30,"6 wk ahead cum death",2022-03-12,NA,"quantile",0.05,9161
2022-01-30,"7 wk ahead cum death",2022-03-19,NA,"quantile",0.05,9341
2022-01-30,"8 wk ahead cum death",2022-03-26,NA,"quantile",0.05,9525.8
2022-01-30,"9 wk ahead cum death",2022-04-02,NA,"quantile",0.05,9711.8
2022-01-30,"10 wk ahead cum death",2022-04-09,NA,"quantile",0.05,9894
2022-01-30,"11 wk ahead cum death",2022-04-16,NA,"quantile",0.05,10068
2022-01-30,"12 wk ahead cum death",2022-04-23,NA,"quantile",0.05,10232
2022-01-30,"13 wk ahead cum death",2022-04-30,NA,"quantile",0.05,10373.4
2022-01-30,"14 wk ahead cum death",2022-05-07,NA,"quantile",0.05,10502.6
2022-01-30,"15 wk ahead cum death",2022-05-14,NA,"quantile",0.05,10618.6
2022-01-30,"16 wk ahead cum death",2022-05-21,NA,"quantile",0.05,10722.6
2022-01-30,"17 wk ahead cum death",2022-05-28,NA,"quantile",0.05,10815
2022-01-30,"18 wk ahead cum death",2022-06-04,NA,"quantile",0.05,10896.2
2022-01-30,"19 wk ahead cum death",2022-06-11,NA,"quantile",0.05,10967.4
2022-01-30,"20 wk ahead cum death",2022-06-18,NA,"quantile",0.05,11030.2
2022-01-30,"1 wk ahead inc death",2022-02-05,NA,"quantile",0.1,3045
2022-01-30,"2 wk ahead inc death",2022-02-12,NA,"quantile",0.1,116.2
2022-01-30,"3 wk ahead inc death",2022-02-19,NA,"quantile",0.1,138
2022-01-30,"4 wk ahead inc death",2022-02-26,NA,"quantile",0.1,156.8
2022-01-30,"5 wk ahead inc death",2022-03-05,NA,"quantile",0.1,174.2
2022-01-30,"6 wk ahead inc death",2022-03-12,NA,"quantile",0.1,185.2
2022-01-30,"7 wk ahead inc death",2022-03-19,NA,"quantile",0.1,193.6
2022-01-30,"8 wk ahead inc death",2022-03-26,NA,"quantile",0.1,198.4
2022-01-30,"9 wk ahead inc death",2022-04-02,NA,"quantile",0.1,199.6
2022-01-30,"10 wk ahead inc death",2022-04-09,NA,"quantile",0.1,194.2
2022-01-30,"11 wk ahead inc death",2022-04-16,NA,"quantile",0.1,185
2022-01-30,"12 wk ahead inc death",2022-04-23,NA,"quantile",0.1,172.6
2022-01-30,"13 wk ahead inc death",2022-04-30,NA,"quantile",0.1,157.8
2022-01-30,"14 wk ahead inc death",2022-05-07,NA,"quantile",0.1,129.2
2022-01-30,"15 wk ahead inc death",2022-05-14,NA,"quantile",0.1,105
2022-01-30,"16 wk ahead inc death",2022-05-21,NA,"quantile",0.1,82.8
2022-01-30,"17 wk ahead inc death",2022-05-28,NA,"quantile",0.1,64.6
2022-01-30,"18 wk ahead inc death",2022-06-04,NA,"quantile",0.1,54.4
2022-01-30,"19 wk ahead inc death",2022-06-11,NA,"quantile",0.1,44.2
2022-01-30,"20 wk ahead inc death",2022-06-18,NA,"quantile",0.1,36.4
2022-01-30,"1 wk ahead cum death",2022-02-05,NA,"quantile",0.1,8451.2
2022-01-30,"2 wk ahead cum death",2022-02-12,NA,"quantile",0.1,8567.2
2022-01-30,"3 wk ahead cum death",2022-02-19,NA,"quantile",0.1,8706
2022-01-30,"4 wk ahead cum death",2022-02-26,NA,"quantile",0.1,8865.2
2022-01-30,"5 wk ahead cum death",2022-03-05,NA,"quantile",0.1,9042.2
2022-01-30,"6 wk ahead cum death",2022-03-12,NA,"quantile",0.1,9231.4
2022-01-30,"7 wk ahead cum death",2022-03-19,NA,"quantile",0.1,9431
2022-01-30,"8 wk ahead cum death",2022-03-26,NA,"quantile",0.1,9626.6
2022-01-30,"9 wk ahead cum death",2022-04-02,NA,"quantile",0.1,9820.2
2022-01-30,"10 wk ahead cum death",2022-04-09,NA,"quantile",0.1,10006
2022-01-30,"11 wk ahead cum death",2022-04-16,NA,"quantile",0.1,10182
2022-01-30,"12 wk ahead cum death",2022-04-23,NA,"quantile",0.1,10345.6
2022-01-30,"13 wk ahead cum death",2022-04-30,NA,"quantile",0.1,10504.6
2022-01-30,"14 wk ahead cum death",2022-05-07,NA,"quantile",0.1,10648.6
2022-01-30,"15 wk ahead cum death",2022-05-14,NA,"quantile",0.1,10777.4
2022-01-30,"16 wk ahead cum death",2022-05-21,NA,"quantile",0.1,10893
2022-01-30,"17 wk ahead cum death",2022-05-28,NA,"quantile",0.1,10993.8
2022-01-30,"18 wk ahead cum death",2022-06-04,NA,"quantile",0.1,11082.2
2022-01-30,"19 wk ahead cum death",2022-06-11,NA,"quantile",0.1,11160.2
2022-01-30,"20 wk ahead cum death",2022-06-18,NA,"quantile",0.1,11227.8
2022-01-30,"1 wk ahead inc death",2022-02-05,NA,"quantile",0.15,3054.6
2022-01-30,"2 wk ahead inc death",2022-02-12,NA,"quantile",0.15,121.6
2022-01-30,"3 wk ahead inc death",2022-02-19,NA,"quantile",0.15,141.6
2022-01-30,"4 wk ahead inc death",2022-02-26,NA,"quantile",0.15,165.2
2022-01-30,"5 wk ahead inc death",2022-03-05,NA,"quantile",0.15,188
2022-01-30,"6 wk ahead inc death",2022-03-12,NA,"quantile",0.15,202.6
2022-01-30,"7 wk ahead inc death",2022-03-19,NA,"quantile",0.15,214.6
2022-01-30,"8 wk ahead inc death",2022-03-26,NA,"quantile",0.15,218.2
2022-01-30,"9 wk ahead inc death",2022-04-02,NA,"quantile",0.15,218.8
2022-01-30,"10 wk ahead inc death",2022-04-09,NA,"quantile",0.15,209.8
2022-01-30,"11 wk ahead inc death",2022-04-16,NA,"quantile",0.15,198.8
2022-01-30,"12 wk ahead inc death",2022-04-23,NA,"quantile",0.15,182.8
2022-01-30,"13 wk ahead inc death",2022-04-30,NA,"quantile",0.15,163.8
2022-01-30,"14 wk ahead inc death",2022-05-07,NA,"quantile",0.15,134.6
2022-01-30,"15 wk ahead inc death",2022-05-14,NA,"quantile",0.15,109.2
2022-01-30,"16 wk ahead inc death",2022-05-21,NA,"quantile",0.15,86.4
2022-01-30,"17 wk ahead inc death",2022-05-28,NA,"quantile",0.15,69.4
2022-01-30,"18 wk ahead inc death",2022-06-04,NA,"quantile",0.15,55.6
2022-01-30,"19 wk ahead inc death",2022-06-11,NA,"quantile",0.15,46.6
2022-01-30,"20 wk ahead inc death",2022-06-18,NA,"quantile",0.15,37
2022-01-30,"1 wk ahead cum death",2022-02-05,NA,"quantile",0.15,8456.6
2022-01-30,"2 wk ahead cum death",2022-02-12,NA,"quantile",0.15,8579.2
2022-01-30,"3 wk ahead cum death",2022-02-19,NA,"quantile",0.15,8720.4
2022-01-30,"4 wk ahead cum death",2022-02-26,NA,"quantile",0.15,8880.8
2022-01-30,"5 wk ahead cum death",2022-03-05,NA,"quantile",0.15,9066.8
2022-01-30,"6 wk ahead cum death",2022-03-12,NA,"quantile",0.15,9273.4
2022-01-30,"7 wk ahead cum death",2022-03-19,NA,"quantile",0.15,9494.6
2022-01-30,"8 wk ahead cum death",2022-03-26,NA,"quantile",0.15,9713
2022-01-30,"9 wk ahead cum death",2022-04-02,NA,"quantile",0.15,9931.8
2022-01-30,"10 wk ahead cum death",2022-04-09,NA,"quantile",0.15,10141.6
2022-01-30,"11 wk ahead cum death",2022-04-16,NA,"quantile",0.15,10340.4
2022-01-30,"12 wk ahead cum death",2022-04-23,NA,"quantile",0.15,10523.2
2022-01-30,"13 wk ahead cum death",2022-04-30,NA,"quantile",0.15,10690
2022-01-30,"14 wk ahead cum death",2022-05-07,NA,"quantile",0.15,10838.8
2022-01-30,"15 wk ahead cum death",2022-05-14,NA,"quantile",0.15,10970.6
2022-01-30,"16 wk ahead cum death",2022-05-21,NA,"quantile",0.15,11086.2
2022-01-30,"17 wk ahead cum death",2022-05-28,NA,"quantile",0.15,11186.4
2022-01-30,"18 wk ahead cum death",2022-06-04,NA,"quantile",0.15,11273.6
2022-01-30,"19 wk ahead cum death",2022-06-11,NA,"quantile",0.15,11348.6
2022-01-30,"20 wk ahead cum death",2022-06-18,NA,"quantile",0.15,11413.8
2022-01-30,"1 wk ahead inc death",2022-02-05,NA,"quantile",0.2,3073.4
2022-01-30,"2 wk ahead inc death",2022-02-12,NA,"quantile",0.2,122.8
2022-01-30,"3 wk ahead inc death",2022-02-19,NA,"quantile",0.2,145.6
2022-01-30,"4 wk ahead inc death",2022-02-26,NA,"quantile",0.2,166
2022-01-30,"5 wk ahead inc death",2022-03-05,NA,"quantile",0.2,190.4
2022-01-30,"6 wk ahead inc death",2022-03-12,NA,"quantile",0.2,210.2
2022-01-30,"7 wk ahead inc death",2022-03-19,NA,"quantile",0.2,227
2022-01-30,"8 wk ahead inc death",2022-03-26,NA,"quantile",0.2,235
2022-01-30,"9 wk ahead inc death",2022-04-02,NA,"quantile",0.2,235.2
2022-01-30,"10 wk ahead inc death",2022-04-09,NA,"quantile",0.2,223.8
2022-01-30,"11 wk ahead inc death",2022-04-16,NA,"quantile",0.2,209.6
2022-01-30,"12 wk ahead inc death",2022-04-23,NA,"quantile",0.2,190.4
2022-01-30,"13 wk ahead inc death",2022-04-30,NA,"quantile",0.2,167.4
2022-01-30,"14 wk ahead inc death",2022-05-07,NA,"quantile",0.2,138.2
2022-01-30,"15 wk ahead inc death",2022-05-14,NA,"quantile",0.2,112.4
2022-01-30,"16 wk ahead inc death",2022-05-21,NA,"quantile",0.2,88.8
2022-01-30,"17 wk ahead inc death",2022-05-28,NA,"quantile",0.2,71.8
2022-01-30,"18 wk ahead inc death",2022-06-04,NA,"quantile",0.2,56
2022-01-30,"19 wk ahead inc death",2022-06-11,NA,"quantile",0.2,47
2022-01-30,"20 wk ahead inc death",2022-06-18,NA,"quantile",0.2,37
2022-01-30,"1 wk ahead cum death",2022-02-05,NA,"quantile",0.2,8458.6
2022-01-30,"2 wk ahead cum death",2022-02-12,NA,"quantile",0.2,8580
2022-01-30,"3 wk ahead cum death",2022-02-19,NA,"quantile",0.2,8725.2
2022-01-30,"4 wk ahead cum death",2022-02-26,NA,"quantile",0.2,8891.2
2022-01-30,"5 wk ahead cum death",2022-03-05,NA,"quantile",0.2,9079.2
2022-01-30,"6 wk ahead cum death",2022-03-12,NA,"quantile",0.2,9281.4
2022-01-30,"7 wk ahead cum death",2022-03-19,NA,"quantile",0.2,9495.8
2022-01-30,"8 wk ahead cum death",2022-03-26,NA,"quantile",0.2,9729.8
2022-01-30,"9 wk ahead cum death",2022-04-02,NA,"quantile",0.2,9967.4
2022-01-30,"10 wk ahead cum death",2022-04-09,NA,"quantile",0.2,10199.2
2022-01-30,"11 wk ahead cum death",2022-04-16,NA,"quantile",0.2,10419.2
2022-01-30,"12 wk ahead cum death",2022-04-23,NA,"quantile",0.2,10622.4
2022-01-30,"13 wk ahead cum death",2022-04-30,NA,"quantile",0.2,10807.2
2022-01-30,"14 wk ahead cum death",2022-05-07,NA,"quantile",0.2,10971.6
2022-01-30,"15 wk ahead cum death",2022-05-14,NA,"quantile",0.2,11115.8
2022-01-30,"16 wk ahead cum death",2022-05-21,NA,"quantile",0.2,11242.2
2022-01-30,"17 wk ahead cum death",2022-05-28,NA,"quantile",0.2,11350.4
2022-01-30,"18 wk ahead cum death",2022-06-04,NA,"quantile",0.2,11438.4
2022-01-30,"19 wk ahead cum death",2022-06-11,NA,"quantile",0.2,11511
2022-01-30,"20 wk ahead cum death",2022-06-18,NA,"quantile",0.2,11573
2022-01-30,"1 wk ahead inc death",2022-02-05,NA,"quantile",0.25,3079
2022-01-30,"2 wk ahead inc death",2022-02-12,NA,"quantile",0.25,133
2022-01-30,"3 wk ahead inc death",2022-02-19,NA,"quantile",0.25,160
2022-01-30,"4 wk ahead inc death",2022-02-26,NA,"quantile",0.25,186
2022-01-30,"5 wk ahead inc death",2022-03-05,NA,"quantile",0.25,209
2022-01-30,"6 wk ahead inc death",2022-03-12,NA,"quantile",0.25,228
2022-01-30,"7 wk ahead inc death",2022-03-19,NA,"quantile",0.25,238
2022-01-30,"8 wk ahead inc death",2022-03-26,NA,"quantile",0.25,243
2022-01-30,"9 wk ahead inc death",2022-04-02,NA,"quantile",0.25,242
2022-01-30,"10 wk ahead inc death",2022-04-09,NA,"quantile",0.25,237
2022-01-30,"11 wk ahead inc death",2022-04-16,NA,"quantile",0.25,220
2022-01-30,"12 wk ahead inc death",2022-04-23,NA,"quantile",0.25,197
2022-01-30,"13 wk ahead inc death",2022-04-30,NA,"quantile",0.25,171
2022-01-30,"14 wk ahead inc death",2022-05-07,NA,"quantile",0.25,141
2022-01-30,"15 wk ahead inc death",2022-05-14,NA,"quantile",0.25,114
2022-01-30,"16 wk ahead inc death",2022-05-21,NA,"quantile",0.25,91
2022-01-30,"17 wk ahead inc death",2022-05-28,NA,"quantile",0.25,72
2022-01-30,"18 wk ahead inc death",2022-06-04,NA,"quantile",0.25,58
2022-01-30,"19 wk ahead inc death",2022-06-11,NA,"quantile",0.25,49
2022-01-30,"20 wk ahead inc death",2022-06-18,NA,"quantile",0.25,41
2022-01-30,"1 wk ahead cum death",2022-02-05,NA,"quantile",0.25,8462
2022-01-30,"2 wk ahead cum death",2022-02-12,NA,"quantile",0.25,8595
2022-01-30,"3 wk ahead cum death",2022-02-19,NA,"quantile",0.25,8755
2022-01-30,"4 wk ahead cum death",2022-02-26,NA,"quantile",0.25,8941
2022-01-30,"5 wk ahead cum death",2022-03-05,NA,"quantile",0.25,9150
2022-01-30,"6 wk ahead cum death",2022-03-12,NA,"quantile",0.25,9378
2022-01-30,"7 wk ahead cum death",2022-03-19,NA,"quantile",0.25,9616
2022-01-30,"8 wk ahead cum death",2022-03-26,NA,"quantile",0.25,9859
2022-01-30,"9 wk ahead cum death",2022-04-02,NA,"quantile",0.25,10098
2022-01-30,"10 wk ahead cum death",2022-04-09,NA,"quantile",0.25,10325
2022-01-30,"11 wk ahead cum death",2022-04-16,NA,"quantile",0.25,10537
2022-01-30,"12 wk ahead cum death",2022-04-23,NA,"quantile",0.25,10729
2022-01-30,"13 wk ahead cum death",2022-04-30,NA,"quantile",0.25,10901
2022-01-30,"14 wk ahead cum death",2022-05-07,NA,"quantile",0.25,11051
2022-01-30,"15 wk ahead cum death",2022-05-14,NA,"quantile",0.25,11183
2022-01-30,"16 wk ahead cum death",2022-05-21,NA,"quantile",0.25,11297
2022-01-30,"17 wk ahead cum death",2022-05-28,NA,"quantile",0.25,11394
2022-01-30,"18 wk ahead cum death",2022-06-04,NA,"quantile",0.25,11485
2022-01-30,"19 wk ahead cum death",2022-06-11,NA,"quantile",0.25,11566
2022-01-30,"20 wk ahead cum death",2022-06-18,NA,"quantile",0.25,11636
2022-01-30,"1 wk ahead inc death",2022-02-05,NA,"quantile",0.3,3080.2
2022-01-30,"2 wk ahead inc death",2022-02-12,NA,"quantile",0.3,138.2
2022-01-30,"3 wk ahead inc death",2022-02-19,NA,"quantile",0.3,167.2
2022-01-30,"4 wk ahead inc death",2022-02-26,NA,"quantile",0.3,196.6
2022-01-30,"5 wk ahead inc death",2022-03-05,NA,"quantile",0.3,222.2
2022-01-30,"6 wk ahead inc death",2022-03-12,NA,"quantile",0.3,241.6
2022-01-30,"7 wk ahead inc death",2022-03-19,NA,"quantile",0.3,255.8
2022-01-30,"8 wk ahead inc death",2022-03-26,NA,"quantile",0.3,257.6
2022-01-30,"9 wk ahead inc death",2022-04-02,NA,"quantile",0.3,251.4
2022-01-30,"10 wk ahead inc death",2022-04-09,NA,"quantile",0.3,238.4
2022-01-30,"11 wk ahead inc death",2022-04-16,NA,"quantile",0.3,221
2022-01-30,"12 wk ahead inc death",2022-04-23,NA,"quantile",0.3,201.6
2022-01-30,"13 wk ahead inc death",2022-04-30,NA,"quantile",0.3,172
2022-01-30,"14 wk ahead inc death",2022-05-07,NA,"quantile",0.3,142.8
2022-01-30,"15 wk ahead inc death",2022-05-14,NA,"quantile",0.3,115.4
2022-01-30,"16 wk ahead inc death",2022-05-21,NA,"quantile",0.3,94.4
2022-01-30,"17 wk ahead inc death",2022-05-28,NA,"quantile",0.3,75.2
2022-01-30,"18 wk ahead inc death",2022-06-04,NA,"quantile",0.3,61.2
2022-01-30,"19 wk ahead inc death",2022-06-11,NA,"quantile",0.3,50.2
2022-01-30,"20 wk ahead inc death",2022-06-18,NA,"quantile",0.3,41.2
2022-01-30,"1 wk ahead cum death",2022-02-05,NA,"quantile",0.3,8464.2
2022-01-30,"2 wk ahead cum death",2022-02-12,NA,"quantile",0.3,8603
2022-01-30,"3 wk ahead cum death",2022-02-19,NA,"quantile",0.3,8770.2
2022-01-30,"4 wk ahead cum death",2022-02-26,NA,"quantile",0.3,8966.8
2022-01-30,"5 wk ahead cum death",2022-03-05,NA,"quantile",0.3,9189
2022-01-30,"6 wk ahead cum death",2022-03-12,NA,"quantile",0.3,9430.6
2022-01-30,"7 wk ahead cum death",2022-03-19,NA,"quantile",0.3,9686.4
2022-01-30,"8 wk ahead cum death",2022-03-26,NA,"quantile",0.3,9944
2022-01-30,"9 wk ahead cum death",2022-04-02,NA,"quantile",0.3,10195.4
2022-01-30,"10 wk ahead cum death",2022-04-09,NA,"quantile",0.3,10435
2022-01-30,"11 wk ahead cum death",2022-04-16,NA,"quantile",0.3,10655
2022-01-30,"12 wk ahead cum death",2022-04-23,NA,"quantile",0.3,10854.4
2022-01-30,"13 wk ahead cum death",2022-04-30,NA,"quantile",0.3,11029.8
2022-01-30,"14 wk ahead cum death",2022-05-07,NA,"quantile",0.3,11184
2022-01-30,"15 wk ahead cum death",2022-05-14,NA,"quantile",0.3,11315.4
2022-01-30,"16 wk ahead cum death",2022-05-21,NA,"quantile",0.3,11428.6
2022-01-30,"17 wk ahead cum death",2022-05-28,NA,"quantile",0.3,11525.4
2022-01-30,"18 wk ahead cum death",2022-06-04,NA,"quantile",0.3,11607.6
2022-01-30,"19 wk ahead cum death",2022-06-11,NA,"quantile",0.3,11677.2
2022-01-30,"20 wk ahead cum death",2022-06-18,NA,"quantile",0.3,11737.6
2022-01-30,"1 wk ahead inc death",2022-02-05,NA,"quantile",0.35,3081.8
2022-01-30,"2 wk ahead inc death",2022-02-12,NA,"quantile",0.35,144.6
2022-01-30,"3 wk ahead inc death",2022-02-19,NA,"quantile",0.35,178.4
2022-01-30,"4 wk ahead inc death",2022-02-26,NA,"quantile",0.35,215
2022-01-30,"5 wk ahead inc death",2022-03-05,NA,"quantile",0.35,245.8
2022-01-30,"6 wk ahead inc death",2022-03-12,NA,"quantile",0.35,272
2022-01-30,"7 wk ahead inc death",2022-03-19,NA,"quantile",0.35,286.2
2022-01-30,"8 wk ahead inc death",2022-03-26,NA,"quantile",0.35,288.4
2022-01-30,"9 wk ahead inc death",2022-04-02,NA,"quantile",0.35,279.8
2022-01-30,"10 wk ahead inc death",2022-04-09,NA,"quantile",0.35,262.4
2022-01-30,"11 wk ahead inc death",2022-04-16,NA,"quantile",0.35,239.4
2022-01-30,"12 wk ahead inc death",2022-04-23,NA,"quantile",0.35,208.8
2022-01-30,"13 wk ahead inc death",2022-04-30,NA,"quantile",0.35,172.4
2022-01-30,"14 wk ahead inc death",2022-05-07,NA,"quantile",0.35,146
2022-01-30,"15 wk ahead inc death",2022-05-14,NA,"quantile",0.35,117.4
2022-01-30,"16 wk ahead inc death",2022-05-21,NA,"quantile",0.35,96.4
2022-01-30,"17 wk ahead inc death",2022-05-28,NA,"quantile",0.35,76.8
2022-01-30,"18 wk ahead inc death",2022-06-04,NA,"quantile",0.35,62
2022-01-30,"19 wk ahead inc death",2022-06-11,NA,"quantile",0.35,51
2022-01-30,"20 wk ahead inc death",2022-06-18,NA,"quantile",0.35,42
2022-01-30,"1 wk ahead cum death",2022-02-05,NA,"quantile",0.35,8466.2
2022-01-30,"2 wk ahead cum death",2022-02-12,NA,"quantile",0.35,8611.4
2022-01-30,"3 wk ahead cum death",2022-02-19,NA,"quantile",0.35,8789.8
2022-01-30,"4 wk ahead cum death",2022-02-26,NA,"quantile",0.35,9004.8
2022-01-30,"5 wk ahead cum death",2022-03-05,NA,"quantile",0.35,9250.6
2022-01-30,"6 wk ahead cum death",2022-03-12,NA,"quantile",0.35,9522.6
2022-01-30,"7 wk ahead cum death",2022-03-19,NA,"quantile",0.35,9808.8
2022-01-30,"8 wk ahead cum death",2022-03-26,NA,"quantile",0.35,10097.2
2022-01-30,"9 wk ahead cum death",2022-04-02,NA,"quantile",0.35,10377
2022-01-30,"10 wk ahead cum death",2022-04-09,NA,"quantile",0.35,10638.2
2022-01-30,"11 wk ahead cum death",2022-04-16,NA,"quantile",0.35,10876.6
2022-01-30,"12 wk ahead cum death",2022-04-23,NA,"quantile",0.35,11087.2
2022-01-30,"13 wk ahead cum death",2022-04-30,NA,"quantile",0.35,11270.2
2022-01-30,"14 wk ahead cum death",2022-05-07,NA,"quantile",0.35,11427.2
2022-01-30,"15 wk ahead cum death",2022-05-14,NA,"quantile",0.35,11559.8
2022-01-30,"16 wk ahead cum death",2022-05-21,NA,"quantile",0.35,11671.4
2022-01-30,"17 wk ahead cum death",2022-05-28,NA,"quantile",0.35,11767
2022-01-30,"18 wk ahead cum death",2022-06-04,NA,"quantile",0.35,11845.2
2022-01-30,"19 wk ahead cum death",2022-06-11,NA,"quantile",0.35,11912
2022-01-30,"20 wk ahead cum death",2022-06-18,NA,"quantile",0.35,11968.4
2022-01-30,"1 wk ahead inc death",2022-02-05,NA,"quantile",0.4,3087.2
2022-01-30,"2 wk ahead inc death",2022-02-12,NA,"quantile",0.4,156
2022-01-30,"3 wk ahead inc death",2022-02-19,NA,"quantile",0.4,202.4
2022-01-30,"4 wk ahead inc death",2022-02-26,NA,"quantile",0.4,249.2
2022-01-30,"5 wk ahead inc death",2022-03-05,NA,"quantile",0.4,291.4
2022-01-30,"6 wk ahead inc death",2022-03-12,NA,"quantile",0.4,324.8
2022-01-30,"7 wk ahead inc death",2022-03-19,NA,"quantile",0.4,340.2
2022-01-30,"8 wk ahead inc death",2022-03-26,NA,"quantile",0.4,340
2022-01-30,"9 wk ahead inc death",2022-04-02,NA,"quantile",0.4,324.8
2022-01-30,"10 wk ahead inc death",2022-04-09,NA,"quantile",0.4,296
2022-01-30,"11 wk ahead inc death",2022-04-16,NA,"quantile",0.4,262.8
2022-01-30,"12 wk ahead inc death",2022-04-23,NA,"quantile",0.4,213
2022-01-30,"13 wk ahead inc death",2022-04-30,NA,"quantile",0.4,174.2
2022-01-30,"14 wk ahead inc death",2022-05-07,NA,"quantile",0.4,146.6
2022-01-30,"15 wk ahead inc death",2022-05-14,NA,"quantile",0.4,118.6
2022-01-30,"16 wk ahead inc death",2022-05-21,NA,"quantile",0.4,97
2022-01-30,"17 wk ahead inc death",2022-05-28,NA,"quantile",0.4,78.6
2022-01-30,"18 wk ahead inc death",2022-06-04,NA,"quantile",0.4,62.6
2022-01-30,"19 wk ahead inc death",2022-06-11,NA,"quantile",0.4,51.6
2022-01-30,"20 wk ahead inc death",2022-06-18,NA,"quantile",0.4,42.6
2022-01-30,"1 wk ahead cum death",2022-02-05,NA,"quantile",0.4,8471
2022-01-30,"2 wk ahead cum death",2022-02-12,NA,"quantile",0.4,8625.8
2022-01-30,"3 wk ahead cum death",2022-02-19,NA,"quantile",0.4,8830
